CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
553,0,53,5,127997.83,1,1,0,165378.66,1
658,0,44,2,168396.34,1,1,1,14178.73,0
686,0,43,2,134896.03,1,1,1,97847.05,0
539,0,36,6,0,3,1,1,118959.64,0
685,1,50,6,94238.75,2,1,1,50664.07,1
850,0,29,1,0,2,0,0,152996.89,0
763,1,39,7,0,2,1,0,19458.75,0
634,0,43,3,212696.32,1,1,0,115268.86,0
567,0,59,3,0,2,1,0,25843.7,1
539,0,39,3,139153.68,2,1,0,147662.33,0
764,0,41,7,0,2,0,0,134878.34,0
653,1,40,0,0,2,1,0,35795.85,0
566,0,44,5,0,2,1,0,66462.79,0
714,0,29,6,92887.13,1,1,1,69578.49,0
580,1,65,1,0,2,0,1,103182.46,0
548,0,29,5,83442.98,1,0,1,177017.39,0
646,1,36,6,144773.29,2,1,0,53217.3,0
622,1,52,9,111973.97,1,1,1,162756.29,1
706,1,35,8,178032.53,1,0,1,42181.68,0
680,0,23,5,140007.19,1,0,1,31714.08,0
698,0,37,5,98400.61,2,0,0,25017.28,0
581,1,46,1,0,2,1,0,104272.04,0
728,0,45,3,108924.33,2,1,0,84300.4,1
707,1,32,4,132835.56,1,0,0,136877.24,0
761,1,26,1,0,2,1,1,199409.19,0
483,0,41,1,118334.44,1,0,0,163147.99,1
736,1,25,9,81732.88,2,1,0,136497.28,0
716,0,66,5,121411.9,1,0,0,10070.4,1
654,0,32,9,121455.65,1,1,0,190068.53,1
649,0,20,5,0,2,1,1,58309.54,0
649,0,46,5,0,2,1,1,76946.6,0
612,1,31,8,117989.76,1,1,1,54129.86,0
657,0,40,10,0,2,1,1,52990.7,0
511,1,31,5,137411.29,1,0,1,161854.98,0
682,0,61,10,73688.2,1,1,1,172141.33,0
748,0,58,9,122330.7,2,0,1,124429.19,0
554,0,43,5,99906.89,1,0,0,24983.39,0
794,1,28,5,0,2,0,1,86699.98,0
807,1,47,9,167664.83,1,0,0,125440.11,1
594,1,34,7,141525.55,1,0,0,9443.15,0
652,1,33,3,124832.51,1,1,0,195877.06,0
729,1,34,9,132121.71,1,0,1,105409.31,0
625,0,39,2,0,2,1,0,100403.05,0
597,1,60,0,78539.84,1,0,1,48502.88,0
657,1,38,5,123770.46,1,0,0,47019.66,1
633,0,43,5,0,2,1,1,48249.88,0
663,0,49,7,116150.65,3,1,1,84358.71,1
535,0,47,0,160729.1,1,0,1,145986.35,0
702,1,29,10,88378.6,1,1,0,88550.28,0
712,0,33,2,182888.08,1,1,0,3061,0
607,0,31,8,0,2,1,1,43196.5,0
476,0,37,4,0,1,1,1,55775.84,1
748,1,23,8,85600.08,1,0,0,134077.71,0
815,0,35,4,0,2,0,1,198490.33,0
602,0,32,10,0,2,1,1,116052.92,0
649,0,40,4,95001.33,1,0,1,123202.99,0
551,0,27,2,113873.22,1,1,1,85129.77,1
509,0,30,6,0,2,1,0,180598.86,0
685,0,40,7,74896.92,1,1,0,198694.2,0
536,1,22,5,89492.62,1,0,0,42934.43,0
711,0,38,3,128718.78,1,0,0,114793.45,0
761,0,27,8,0,2,1,0,63297.7,0
535,1,49,3,0,1,0,0,61820.41,1
566,0,22,7,144954.75,2,1,0,102246,0
620,0,21,9,0,2,0,0,154882.79,0
837,0,37,6,94001.61,2,1,0,140723.05,0
685,1,40,7,0,1,1,0,72852.74,1
673,0,65,0,0,1,1,1,85733.33,0
638,0,24,1,0,2,0,1,162597.15,0
614,0,46,4,0,1,1,0,74379.57,1
626,1,44,2,0,1,0,1,173117.22,1
834,0,38,8,0,2,1,1,66485.26,0
691,0,24,6,0,2,1,1,92811.2,0
706,0,38,8,0,2,0,1,46635.11,0
633,0,37,7,141546.35,1,1,1,124830.11,0
644,1,32,8,141528.88,1,1,1,167087.34,1
666,0,30,7,109805.3,1,0,1,163625.56,0
708,0,32,10,86614.06,2,1,1,172129.26,0
496,1,59,7,91680.1,2,1,0,163141.18,1
730,0,38,0,38848.19,2,0,0,94003.11,0
696,0,40,3,153639.11,1,1,1,138351.68,0
809,0,80,8,0,2,0,1,34164.05,0
701,1,33,7,123870.07,1,1,0,97794.71,0
604,0,30,5,0,2,1,0,75786.55,0
665,0,39,10,46323.57,1,1,0,136812.02,0
639,1,60,5,162039.78,1,1,1,84361.72,1
696,0,19,1,110928.51,1,1,1,2766.63,0
520,0,38,5,0,2,1,0,163185.76,0
545,0,53,5,114421.55,1,1,0,180598.28,1
634,1,29,8,130036.21,2,0,1,69849.55,0
750,1,26,1,151510.17,2,1,1,19921.72,0
530,1,41,4,0,2,0,1,147606.71,0
589,1,59,2,0,2,1,1,126160.24,1
654,0,37,6,83568.55,1,1,0,47046.72,0
648,1,43,7,139972.18,1,1,0,143668.58,0
835,0,45,3,100212.13,1,1,0,152577.62,0
446,1,39,1,90217.07,1,1,0,191350.48,0
514,0,66,9,0,2,1,1,14234.31,0
694,0,33,4,124067.32,1,1,1,77906.87,0
554,0,46,4,0,2,0,1,57320.92,0
720,1,57,1,162082.31,4,0,0,27145.73,1
641,1,51,2,117306.69,4,1,1,26912.72,1
813,0,32,1,122889.88,1,1,1,26476.18,0
480,0,40,6,148790.61,1,0,1,79329.7,0
811,0,46,9,180226.24,1,1,0,13464.64,1
715,1,32,3,104857.19,2,1,0,114149.8,0
620,0,31,2,166833.86,2,1,1,135171.6,0
721,0,42,4,102936.72,1,0,0,1187.88,0
772,1,48,6,108736.52,1,1,0,184564.67,1
680,0,44,0,129974.79,2,1,1,33391.38,0
535,0,38,8,85982.07,1,1,0,9238.35,0
655,1,20,7,134397.61,1,0,0,28029.54,0
660,0,63,8,137841.53,1,1,1,42790.29,0
762,0,56,10,100260.88,3,1,1,77142.42,1
662,0,39,5,139822.11,2,1,1,146219.9,0
463,1,41,8,123151.51,2,1,0,70127.93,0
501,0,27,4,95331.83,2,1,0,132104.76,0
603,1,42,6,0,1,1,1,90437.87,0
688,0,37,7,138162.41,2,1,1,113926.31,0
430,0,38,9,0,2,1,1,12050.77,0
632,0,48,6,126066.26,1,1,0,64345.61,1
601,1,42,4,96763.89,1,1,1,199242.65,0
769,1,38,2,0,2,0,0,75578.67,0
551,0,42,2,139561.46,1,1,0,43435.43,1
841,1,52,5,0,1,0,0,183239.71,1
469,1,31,6,0,1,1,0,146213.75,1
479,0,27,2,172463.45,1,1,1,40315.27,0
701,0,37,8,107798.85,1,1,0,16966.73,0
593,0,36,2,70181.48,2,1,0,80608.12,0
738,0,38,5,177997.07,1,0,1,19233.41,0
635,0,31,1,0,2,1,0,135382.23,0
658,0,32,8,0,1,1,1,80410.68,0
687,1,36,5,0,1,1,0,17696.22,0
650,0,37,9,0,2,1,0,17974.08,0
720,0,21,2,123200.78,1,1,1,180712.28,0
602,1,63,7,0,2,1,1,56323.21,0
618,0,33,4,0,2,1,1,77550.18,0
803,0,41,9,137742.9,2,1,1,166957.82,0
793,1,63,9,116270.72,1,1,1,184243.25,0
616,0,41,10,113220.2,2,1,1,114072.91,0
550,0,51,5,0,2,1,0,153917.41,0
602,1,56,3,115895.22,3,1,0,4176.17,1
452,1,60,6,121730.49,1,1,1,142963.29,0
655,1,28,3,113811.85,2,0,1,76844.23,0
510,1,26,6,136214.08,1,0,0,159742.33,0
557,0,39,8,146200.01,1,1,0,177944.64,0
676,0,37,10,106242.67,1,1,1,166678.28,0
640,1,29,4,0,2,1,0,44904.26,0
529,0,31,6,0,1,1,0,10625.91,0
559,0,45,8,24043.45,1,0,1,169781.45,1
689,1,58,5,0,2,0,1,49848.86,0
626,0,39,10,132287.92,3,1,1,51467.92,1
697,0,30,1,0,2,0,0,735.79,0
823,1,44,1,0,2,0,1,182495.7,0
565,1,32,4,90322.99,2,0,1,118740.37,0
631,0,23,3,0,2,1,0,13813.24,0
646,1,34,3,131283.11,1,0,0,130500.65,0
676,0,48,1,131659.59,2,0,1,14152.15,0
850,1,54,4,120952.74,1,1,0,66963.15,0
810,1,38,9,153166.17,1,1,1,93261.69,0
581,0,30,0,53291.86,1,0,0,196582.28,0
718,1,35,2,167924.95,1,1,0,43024.64,0
713,0,43,5,86394.14,1,1,1,130001.13,0
672,1,50,1,0,1,1,0,12106.82,1
781,0,33,3,0,2,1,1,42556.33,0
656,0,47,1,0,2,1,1,197961.93,0
583,1,31,4,158978.79,1,1,0,12538.92,0
808,1,37,2,100431.84,1,1,0,35140.49,1
721,0,33,5,0,2,0,1,117626.9,0
778,1,29,6,150358.97,1,1,0,62454.01,1
850,1,45,4,114347.85,2,1,1,109089.04,0
693,1,39,4,0,2,0,1,142331.39,0
520,0,34,4,134007.9,1,1,1,193209.11,0
